cell_id,arm,trial_index,seed,param_Dpd,param_alpha,param_R,Tproc_s,Ttx_s,Bpw_bytes,eta,deadline_s,Pcomplete,n_rounds,n_clients,status,duration_s,error
Dpd=10MB|R=20|alpha=2.0,Centralized,14,2037205813,10MB,2.0,20,8.847603900008835,8.847603900008835,10485760,1.0,16.777216,1,1,4,ok,8.848069190979004,
Dpd=10MB|R=20|alpha=2.0,FL,15,1666985592,10MB,2.0,20,16.679204554995522,16.67902959987987,8000000,0.5,16.777216,1,20,4,ok,16.67943000793457,
Dpd=10MB|R=20|alpha=2.0,Centralized,15,1666985592,10MB,2.0,20,8.843537033069879,8.843537033069879,10485760,1.0,16.777216,1,1,4,ok,8.843982696533203,
Dpd=10MB|R=20|alpha=2.0,FL,16,4032371692,10MB,2.0,20,16.680329437018372,16.680155393085442,8000000,0.5,16.777216,1,20,4,ok,16.68057656288147,
Dpd=10MB|R=20|alpha=2.0,Centralized,16,4032371692,10MB,2.0,20,8.849161564023234,8.849161564023234,10485760,1.0,16.777216,1,1,4,ok,8.849611282348633,
Dpd=10MB|R=20|alpha=2.0,FL,17,999317416,10MB,2.0,20,16.67934777296614,16.679179410799406,8000000,0.5,16.777216,1,20,4,ok,16.679576635360718,
Dpd=10MB|R=20|alpha=2.0,Centralized,17,999317416,10MB,2.0,20,8.846012271940708,8.846012271940708,10485760,1.0,16.777216,1,1,4,ok,8.846455812454224,
Dpd=10MB|R=20|alpha=2.0,FL,18,2355065979,10MB,2.0,20,16.679601300973445,16.67943599622231,8000000,0.5,16.777216,1,20,4,ok,16.679844617843628,
Dpd=10MB|R=20|alpha=2.0,Centralized,18,2355065979,10MB,2.0,20,8.847271081991494,8.847271081991494,10485760,1.0,16.777216,1,1,4,ok,8.847752332687378,
Dpd=10MB|R=20|alpha=2.0,FL,19,3665730072,10MB,2.0,20,16.679773109965026,16.679589585284702,8000000,0.5,16.777216,1,20,4,ok,16.680002212524414,
Dpd=10MB|R=20|alpha=2.0,Centralized,19,3665730072,10MB,2.0,20,8.850788678973913,8.850788678973913,10485760,1.0,16.777216,1,1,4,ok,8.851229429244995,
Dpd=10MB|R=50|alpha=2.0,FL,0,1118643993,10MB,2.0,50,41.63389688299503,41.63368071324658,20000000,0.5,16.777216,0,50,4,ok,41.63413095474243,
Dpd=10MB|R=50|alpha=2.0,Centralized,0,1118643993,10MB,2.0,50,8.90187069796957,8.90187069796957,10485760,1.0,16.777216,1,1,4,ok,8.902343273162842,
Dpd=10MB|R=50|alpha=2.0,FL,1,3383775711,10MB,2.0,50,41.63534581498243,41.63511941069737,20000000,0.5,16.777216,0,50,4,ok,41.63557457923889,
Dpd=10MB|R=50|alpha=2.0,Centralized,1,3383775711,10MB,2.0,50,8.849028793978505,8.849028793978505,10485760,1.0,16.777216,1,1,4,ok,8.849470853805542,
Dpd=10MB|R=50|alpha=2.0,FL,2,3103141105,10MB,2.0,50,41.63428988493979,41.63406855321955,20000000,0.5,16.777216,0,50,4,ok,41.63453006744385,
Dpd=10MB|R=50|alpha=2.0,Centralized,2,3103141105,10MB,2.0,50,8.849876201013103,8.849876201013103,10485760,1.0,16.777216,1,1,4,ok,8.850316524505615,
Dpd=10MB|R=50|alpha=2.0,FL,3,1152363355,10MB,2.0,50,41.63588935206644,41.63566887401976,20000000,0.5,16.777216,0,50,4,ok,41.63612508773804,
Dpd=10MB|R=50|alpha=2.0,Centralized,3,1152363355,10MB,2.0,50,8.846425650990568,8.846425650990568,10485760,1.0,16.777216,1,1,4,ok,8.846877336502075,
Dpd=10MB|R=50|alpha=2.0,FL,4,4145206528,10MB,2.0,50,41.63580591091886,41.635547445504926,20000000,0.5,16.777216,0,50,4,ok,41.63603711128235,
Dpd=10MB|R=50|alpha=2.0,Centralized,4,4145206528,10MB,2.0,50,8.85180989606306,8.85180989606306,10485760,1.0,16.777216,1,1,4,ok,8.852289199829102,
Dpd=10MB|R=50|alpha=2.0,FL,5,421426090,10MB,2.0,50,41.6357135840226,41.63548938301392,20000000,0.5,16.777216,0,50,4,ok,41.635953187942505,
Dpd=10MB|R=50|alpha=2.0,Centralized,5,421426090,10MB,2.0,50,8.849693957949057,8.849693957949057,10485760,1.0,16.777216,1,1,4,ok,8.850160598754883,
Dpd=10MB|R=50|alpha=2.0,FL,6,899236404,10MB,2.0,50,41.63672276795842,41.63649969978724,20000000,0.5,16.777216,0,50,4,ok,41.636961936950684,
Dpd=10MB|R=50|alpha=2.0,Centralized,6,899236404,10MB,2.0,50,8.845758432056755,8.845758432056755,10485760,1.0,16.777216,1,1,4,ok,8.846222400665283,
Dpd=10MB|R=50|alpha=2.0,FL,7,2634436582,10MB,2.0,50,41.63658300903626,41.636348592932336,20000000,0.5,16.777216,0,50,4,ok,41.63682770729065,
Dpd=10MB|R=50|alpha=2.0,Centralized,7,2634436582,10MB,2.0,50,8.847528539015912,8.847528539015912,10485760,1.0,16.777216,1,1,4,ok,8.847989320755005,
Dpd=10MB|R=50|alpha=2.0,FL,8,3009895311,10MB,2.0,50,41.63622361107264,41.636000988888554,20000000,0.5,16.777216,0,50,4,ok,41.636460065841675,
Dpd=10MB|R=50|alpha=2.0,Centralized,8,3009895311,10MB,2.0,50,8.853731945040636,8.853731945040636,10485760,1.0,16.777216,1,1,4,ok,8.854198932647705,
Dpd=10MB|R=50|alpha=2.0,FL,9,2023756568,10MB,2.0,50,41.6334787911037,41.63324357417878,20000000,0.5,16.777216,0,50,4,ok,41.63376569747925,
Dpd=10MB|R=50|alpha=2.0,Centralized,9,2023756568,10MB,2.0,50,8.849099951097742,8.849099951097742,10485760,1.0,16.777216,1,1,4,ok,8.849563598632812,
Dpd=10MB|R=50|alpha=2.0,FL,10,3017947472,10MB,2.0,50,41.635610373923555,41.635389196453616,20000000,0.5,16.777216,0,50,4,ok,41.635860443115234,
Dpd=10MB|R=50|alpha=2.0,Centralized,10,3017947472,10MB,2.0,50,8.846967986086383,8.846967986086383,10485760,1.0,16.777216,1,1,4,ok,8.847426652908325,
Dpd=10MB|R=50|alpha=2.0,FL,11,2972406073,10MB,2.0,50,41.63474461005535,41.634526725509204,20000000,0.5,16.777216,0,50,4,ok,41.634979486465454,
Dpd=10MB|R=50|alpha=2.0,Centralized,11,2972406073,10MB,2.0,50,8.847108704037964,8.847108704037964,10485760,1.0,16.777216,1,1,4,ok,8.847606897354126,
Dpd=10MB|R=50|alpha=2.0,FL,12,1747330783,10MB,2.0,50,41.63825870398432,41.63803092809394,20000000,0.5,16.777216,0,50,4,ok,41.638498067855835,
Dpd=10MB|R=50|alpha=2.0,Centralized,12,1747330783,10MB,2.0,50,8.845281173009425,8.845281173009425,10485760,1.0,16.777216,1,1,4,ok,8.845760107040405,
Dpd=10MB|R=50|alpha=2.0,FL,13,819297306,10MB,2.0,50,41.636835310957395,41.63660150114447,20000000,0.5,16.777216,0,50,4,ok,41.63706564903259,
Dpd=10MB|R=50|alpha=2.0,Centralized,13,819297306,10MB,2.0,50,8.845112730981782,8.845112730981782,10485760,1.0,16.777216,1,1,4,ok,8.845572471618652,
Dpd=10MB|R=50|alpha=2.0,FL,14,928029930,10MB,2.0,50,41.636826553964056,41.63658964994829,20000000,0.5,16.777216,0,50,4,ok,41.63706707954407,
Dpd=10MB|R=50|alpha=2.0,Centralized,14,928029930,10MB,2.0,50,8.845520309987478,8.845520309987478,10485760,1.0,16.777216,1,1,4,ok,8.845967054367065,
Dpd=10MB|R=50|alpha=2.0,FL,15,325252460,10MB,2.0,50,41.6362365699606,41.63601556606591,20000000,0.5,16.777216,0,50,4,ok,41.63647985458374,
Dpd=10MB|R=50|alpha=2.0,Centralized,15,325252460,10MB,2.0,50,8.84867287799716,8.84867287799716,10485760,1.0,16.777216,1,1,4,ok,8.849132061004639,
Dpd=10MB|R=50|alpha=2.0,FL,16,715624876,10MB,2.0,50,41.63531848194543,41.635093568242155,20000000,0.5,16.777216,0,50,4,ok,41.63556241989136,
Dpd=10MB|R=50|alpha=2.0,Centralized,16,715624876,10MB,2.0,50,8.845328329014592,8.845328329014592,10485760,1.0,16.777216,1,1,4,ok,8.84578537940979,
Dpd=10MB|R=50|alpha=2.0,FL,17,1095622506,10MB,2.0,50,41.63608919503167,41.63586180168204,20000000,0.5,16.777216,0,50,4,ok,41.636319398880005,
Dpd=10MB|R=50|alpha=2.0,Centralized,17,1095622506,10MB,2.0,50,8.846097358968109,8.846097358968109,10485760,1.0,16.777216,1,1,4,ok,8.846585988998413,
Dpd=10MB|R=50|alpha=2.0,FL,18,184606304,10MB,2.0,50,41.633951969095506,41.633704283158295,20000000,0.5,16.777216,0,50,4,ok,41.634191036224365,
Dpd=10MB|R=50|alpha=2.0,Centralized,18,184606304,10MB,2.0,50,8.845539071946405,8.845539071946405,10485760,1.0,16.777216,1,1,4,ok,8.846004247665405,
Dpd=10MB|R=50|alpha=2.0,FL,19,2259334126,10MB,2.0,50,41.63317560602445,41.63295922393445,20000000,0.5,16.777216,0,50,4,ok,41.63340711593628,
Dpd=10MB|R=50|alpha=2.0,Centralized,19,2259334126,10MB,2.0,50,8.851725081913173,8.851725081913173,10485760,1.0,16.777216,1,1,4,ok,8.85216760635376,
Dpd=100MB|R=5|alpha=0.5,FL,0,1260640740,100MB,0.5,5,4.20246149902232,4.202310712891631,2000000,0.5,41.94304,1,5,4,ok,4.2027013301849365,
Dpd=100MB|R=5|alpha=0.5,Centralized,0,1260640740,100MB,0.5,5,88.5601751600625,88.5601751600625,104857600,1.0,41.94304,0,1,4,ok,88.56103348731995,
Dpd=100MB|R=5|alpha=0.5,FL,1,3175020251,100MB,0.5,5,4.160144125926308,4.159931881120428,2000000,0.5,41.94304,1,5,4,ok,4.160406112670898,
Dpd=100MB|R=5|alpha=0.5,Centralized,1,3175020251,100MB,0.5,5,88.53460201004054,88.53460201004054,104857600,1.0,41.94304,0,1,4,ok,88.53549075126648,
Dpd=100MB|R=5|alpha=0.5,FL,2,3870425303,100MB,0.5,5,4.1601654649712145,4.1599509860388935,2000000,0.5,41.94304,1,5,4,ok,4.160422325134277,
Dpd=100MB|R=5|alpha=0.5,Centralized,2,3870425303,100MB,0.5,5,88.57527302601375,88.57527302601375,104857600,1.0,41.94304,0,1,4,ok,88.57618188858032,
Dpd=100MB|R=5|alpha=0.5,FL,3,1190360677,100MB,0.5,5,4.160388621035963,4.160178101854399,2000000,0.5,41.94304,1,5,4,ok,4.160653591156006,
Dpd=100MB|R=5|alpha=0.5,Centralized,3,1190360677,100MB,0.5,5,88.47503033000976,88.47503033000976,104857600,1.0,41.94304,0,1,4,ok,88.47698903083801,
Dpd=100MB|R=5|alpha=0.5,FL,4,982712137,100MB,0.5,5,4.160446985042654,4.160233176779002,2000000,0.5,41.94304,1,5,4,ok,4.16070032119751,
Dpd=100MB|R=5|alpha=0.5,Centralized,4,982712137,100MB,0.5,5,88.46894561708905,88.46894561708905,104857600,1.0,41.94304,0,1,4,ok,88.4697859287262,
Dpd=100MB|R=5|alpha=0.5,FL,5,1146922968,100MB,0.5,5,4.160439580096863,4.160228203050792,2000000,0.5,41.94304,1,5,4,ok,4.160702705383301,
Dpd=100MB|R=5|alpha=0.5,Centralized,5,1146922968,100MB,0.5,5,88.55785090394784,88.55785090394784,104857600,1.0,41.94304,0,1,4,ok,88.56064748764038,
Dpd=100MB|R=5|alpha=0.5,FL,6,747622164,100MB,0.5,5,4.159972339053638,4.159761469112709,2000000,0.5,41.94304,1,5,4,ok,4.160214424133301,
Dpd=100MB|R=5|alpha=0.5,Centralized,6,747622164,100MB,0.5,5,88.57535666704644,88.57535666704644,104857600,1.0,41.94304,0,1,4,ok,88.57619571685791,
Dpd=100MB|R=5|alpha=0.5,FL,7,2016369888,100MB,0.5,5,4.159994840039872,4.159784429008141,2000000,0.5,41.94304,1,5,4,ok,4.160253524780273,
Dpd=100MB|R=5|alpha=0.5,Centralized,7,2016369888,100MB,0.5,5,88.4316636499716,88.4316636499716,104857600,1.0,41.94304,0,1,4,ok,88.43251442909241,
Dpd=100MB|R=5|alpha=0.5,FL,8,2333028166,100MB,0.5,5,4.159927695989609,4.159717835020274,2000000,0.5,41.94304,1,5,4,ok,4.1601831912994385,
Dpd=100MB|R=5|alpha=0.5,Centralized,8,2333028166,100MB,0.5,5,88.51267112290952,88.51267112290952,104857600,1.0,41.94304,0,1,4,ok,88.51357817649841,
Dpd=100MB|R=5|alpha=0.5,FL,9,50638329,100MB,0.5,5,4.160038680071011,4.159825638053007,2000000,0.5,41.94304,1,5,4,ok,4.160300254821777,
Dpd=100MB|R=5|alpha=0.5,Centralized,9,50638329,100MB,0.5,5,88.51060329494067,88.51060329494067,104857600,1.0,41.94304,0,1,4,ok,88.51148176193237,
Dpd=100MB|R=5|alpha=0.5,FL,10,3676102913,100MB,0.5,5,4.160219755023718,4.160007144091651,2000000,0.5,41.94304,1,5,4,ok,4.160472631454468,
Dpd=100MB|R=5|alpha=0.5,Centralized,10,3676102913,100MB,0.5,5,88.47081838699523,88.47081838699523,104857600,1.0,41.94304,0,1,4,ok,88.47165179252625,
Dpd=100MB|R=5|alpha=0.5,FL,11,1256930385,100MB,0.5,5,4.1601665989728644,4.159953770926222,2000000,0.5,41.94304,1,5,4,ok,4.160430192947388,
Dpd=100MB|R=5|alpha=0.5,Centralized,11,1256930385,100MB,0.5,5,88.56665066501591,88.56665066501591,104857600,1.0,41.94304,0,1,4,ok,88.56750869750977,
Dpd=100MB|R=5|alpha=0.5,FL,12,156524287,100MB,0.5,5,4.16005387797486,4.159842548891902,2000000,0.5,41.94304,1,5,4,ok,4.160308599472046,
Dpd=100MB|R=5|alpha=0.5,Centralized,12,156524287,100MB,0.5,5,88.57771598407999,88.57771598407999,104857600,1.0,41.94304,0,1,4,ok,88.57827568054199,
Dpd=100MB|R=5|alpha=0.5,FL,13,3427568265,100MB,0.5,5,4.159958392032422,4.159844225854613,2000000,0.5,41.94304,1,5,4,ok,4.1601948738098145,
Dpd=100MB|R=5|alpha=0.5,Centralized,13,3427568265,100MB,0.5,5,88.43922381696757,88.43922381696757,104857600,1.0,41.94304,0,1,4,ok,88.44249820709229,
Dpd=100MB|R=5|alpha=0.5,FL,14,3057089874,100MB,0.5,5,4.159706337959506,4.159521693130955,2000000,0.5,41.94304,1,5,4,ok,4.159930229187012,
Dpd=100MB|R=5|alpha=0.5,Centralized,14,3057089874,100MB,0.5,5,88.6504228200065,88.6504228200065,104857600,1.0,41.94304,0,1,4,ok,88.65122175216675,
Dpd=100MB|R=5|alpha=0.5,FL,15,281938588,100MB,0.5,5,4.160021243034862,4.159809943870641,2000000,0.5,41.94304,1,5,4,ok,4.16030216217041,
Dpd=100MB|R=5|alpha=0.5,Centralized,15,281938588,100MB,0.5,5,88.45919049298391,88.45919049298391,104857600,1.0,41.94304,0,1,4,ok,88.460036277771,
Dpd=100MB|R=5|alpha=0.5,FL,16,598826670,100MB,0.5,5,4.1600014379946515,4.159789999946952,2000000,0.5,41.94304,1,5,4,ok,4.160250902175903,
Dpd=100MB|R=5|alpha=0.5,Centralized,16,598826670,100MB,0.5,5,88.52090398792643,88.52090398792643,104857600,1.0,41.94304,0,1,4,ok,88.52179145812988,
Dpd=100MB|R=5|alpha=0.5,FL,17,305039470,100MB,0.5,5,4.160051706014201,4.159839352010749,2000000,0.5,41.94304,1,5,4,ok,4.160311937332153,
Dpd=100MB|R=5|alpha=0.5,Centralized,17,305039470,100MB,0.5,5,88.46660709893331,88.46660709893331,104857600,1.0,41.94304,0,1,4,ok,88.46745133399963,
Dpd=100MB|R=5|alpha=0.5,FL,18,1430132412,100MB,0.5,5,4.160369105054997,4.160156705067493,2000000,0.5,41.94304,1,5,4,ok,4.160640478134155,
Dpd=100MB|R=5|alpha=0.5,Centralized,18,1430132412,100MB,0.5,5,88.56630816706456,88.56630816706456,104857600,1.0,41.94304,0,1,4,ok,88.56717419624329,
Dpd=100MB|R=5|alpha=0.5,FL,19,794265684,100MB,0.5,5,4.159865742898546,4.159655662020668,2000000,0.5,41.94304,1,5,4,ok,4.160122632980347,
Dpd=100MB|R=5|alpha=0.5,Centralized,19,794265684,100MB,0.5,5,88.60988074098714,88.60988074098714,104857600,1.0,41.94304,0,1,4,ok,88.61076641082764,
Dpd=100MB|R=20|alpha=0.5,FL,0,778309265,100MB,0.5,20,16.638608040986583,16.638372231740505,8000000,0.5,41.94304,1,20,4,ok,16.638866186141968,
Dpd=100MB|R=20|alpha=0.5,Centralized,0,778309265,100MB,0.5,20,88.52235487906728,88.52235487906728,104857600,1.0,41.94304,0,1,4,ok,88.52323341369629,
Dpd=100MB|R=20|alpha=0.5,FL,1,4122122513,100MB,0.5,20,16.637818275019526,16.637581400340423,8000000,0.5,41.94304,1,20,4,ok,16.638074159622192,
Dpd=100MB|R=20|alpha=0.5,Centralized,1,4122122513,100MB,0.5,20,88.56632483401336,88.56632483401336,104857600,1.0,41.94304,0,1,4,ok,88.567227602005,
Dpd=100MB|R=20|alpha=0.5,FL,2,1043409772,100MB,0.5,20,16.637749830959365,16.637512669083662,8000000,0.5,41.94304,1,20,4,ok,16.63800549507141,
Dpd=100MB|R=20|alpha=0.5,Centralized,2,1043409772,100MB,0.5,20,88.61637836496811,88.61637836496811,104857600,1.0,41.94304,0,1,4,ok,88.61919617652893,
Dpd=100MB|R=20|alpha=0.5,FL,3,2607955749,100MB,0.5,20,16.638400545925833,16.63815996516496,8000000,0.5,41.94304,1,20,4,ok,16.638680696487427,
Dpd=100MB|R=20|alpha=0.5,Centralized,3,2607955749,100MB,0.5,20,88.54059788701124,88.54059788701124,104857600,1.0,41.94304,0,1,4,ok,88.54146122932434,
Dpd=100MB|R=20|alpha=0.5,FL,4,82929735,100MB,0.5,20,16.638793505961075,16.638554222299717,8000000,0.5,41.94304,1,20,4,ok,16.63905358314514,
Dpd=100MB|R=20|alpha=0.5,Centralized,4,82929735,100MB,0.5,20,88.62831961200573,88.62831961200573,104857600,1.0,41.94304,0,1,4,ok,88.62926244735718,
Dpd=100MB|R=20|alpha=0.5,FL,5,1011824759,100MB,0.5,20,16.639708010014147,16.63946906721685,8000000,0.5,41.94304,1,20,4,ok,16.640007495880127,
Dpd=100MB|R=20|alpha=0.5,Centralized,5,1011824759,100MB,0.5,20,88.59390138892923,88.59390138892923,104857600,1.0,41.94304,0,1,4,ok,88.59474611282349,
Dpd=100MB|R=20|alpha=0.5,FL,6,1227633210,100MB,0.5,20,16.63857014500536,16.63833427114878,8000000,0.5,41.94304,1,20,4,ok,16.63883352279663,
Dpd=100MB|R=20|alpha=0.5,Centralized,6,1227633210,100MB,0.5,20,88.5144163829973,88.5144163829973,104857600,1.0,41.94304,0,1,4,ok,88.5152359008789,
Dpd=100MB|R=20|alpha=0.5,FL,7,116001004,100MB,0.5,20,16.638139652088284,16.637901302077807,8000000,0.5,41.94304,1,20,4,ok,16.63839888572693,
Dpd=100MB|R=20|alpha=0.5,Centralized,7,116001004,100MB,0.5,20,88.55523192498367,88.55523192498367,104857600,1.0,41.94304,0,1,4,ok,88.5561010837555,
Dpd=100MB|R=20|alpha=0.5,FL,8,1464930673,100MB,0.5,20,16.63798111898359,16.637741032755002,8000000,0.5,41.94304,1,20,4,ok,16.63824725151062,
Dpd=100MB|R=20|alpha=0.5,Centralized,8,1464930673,100MB,0.5,20,88.64357837603893,88.64357837603893,104857600,1.0,41.94304,0,1,4,ok,88.64445734024048,
Dpd=100MB|R=20|alpha=0.5,FL,9,3025823335,100MB,0.5,20,16.63817674596794,16.637934451922774,8000000,0.5,41.94304,1,20,4,ok,16.63845729827881,
Dpd=100MB|R=20|alpha=0.5,Centralized,9,3025823335,100MB,0.5,20,88.64940792997368,88.64940792997368,104857600,1.0,41.94304,0,1,4,ok,88.65027594566345,
Dpd=100MB|R=20|alpha=0.5,FL,10,1064335030,100MB,0.5,20,16.638355926959775,16.63811813702341,8000000,0.5,41.94304,1,20,4,ok,16.638614654541016,
Dpd=100MB|R=20|alpha=0.5,Centralized,10,1064335030,100MB,0.5,20,88.58673865592573,88.58673865592573,104857600,1.0,41.94304,0,1,4,ok,88.58762264251709,
Dpd=100MB|R=20|alpha=0.5,FL,11,1530773864,100MB,0.5,20,16.638441650080495,16.63820016779937,8000000,0.5,41.94304,1,20,4,ok,16.638701677322388,
Dpd=100MB|R=20|alpha=0.5,Centralized,11,1530773864,100MB,0.5,20,88.37856659502722,88.37856659502722,104857600,1.0,41.94304,0,1,4,ok,88.37941670417786,
Dpd=100MB|R=20|alpha=0.5,FL,12,2701486490,100MB,0.5,20,16.638847725931555,16.63860853598453,8000000,0.5,41.94304,1,20,4,ok,16.639103412628174,
Dpd=100MB|R=20|alpha=0.5,Centralized,12,2701486490,100MB,0.5,20,88.45130764099304,88.45130764099304,104857600,1.0,41.94304,0,1,4,ok,88.45329117774963,
Dpd=100MB|R=20|alpha=0.5,FL,13,2681131362,100MB,0.5,20,16.638378152041696,16.63813906814903,8000000,0.5,41.94304,1,20,4,ok,16.638633728027344,
Dpd=100MB|R=20|alpha=0.5,Centralized,13,2681131362,100MB,0.5,20,88.5094980149297,88.5094980149297,104857600,1.0,41.94304,0,1,4,ok,88.51035594940186,
Dpd=100MB|R=20|alpha=0.5,FL,14,3465320989,100MB,0.5,20,16.638344303006306,16.638107478967868,8000000,0.5,41.94304,1,20,4,ok,16.638599395751953,
Dpd=100MB|R=20|alpha=0.5,Centralized,14,3465320989,100MB,0.5,20,88.49506631400436,88.49506631400436,104857600,1.0,41.94304,0,1,4,ok,88.4959020614624,
Dpd=100MB|R=20|alpha=0.5,FL,15,1219476915,100MB,0.5,20,16.638427032972686,16.63819009019062,8000000,0.5,41.94304,1,20,4,ok,16.6386935710907,
Dpd=100MB|R=20|alpha=0.5,Centralized,15,1219476915,100MB,0.5,20,88.55824084300548,88.55824084300548,104857600,1.0,41.94304,0,1,4,ok,88.55912327766418,
Dpd=100MB|R=20|alpha=0.5,FL,16,1312522811,100MB,0.5,20,16.638596546952613,16.63835504790768,8000000,0.5,41.94304,1,20,4,ok,16.638887643814087,
Dpd=100MB|R=20|alpha=0.5,Centralized,16,1312522811,100MB,0.5,20,88.52038817305584,88.52038817305584,104857600,1.0,41.94304,0,1,4,ok,88.52123761177063,
Dpd=100MB|R=20|alpha=0.5,FL,17,770730682,100MB,0.5,20,16.63860585098155,16.638367233914323,8000000,0.5,41.94304,1,20,4,ok,16.63886070251465,
Dpd=100MB|R=20|alpha=0.5,Centralized,17,770730682,100MB,0.5,20,88.53223152598366,88.53223152598366,104857600,1.0,41.94304,0,1,4,ok,88.53310918807983,
Dpd=100MB|R=20|alpha=0.5,FL,18,4225936883,100MB,0.5,20,16.63889919500798,16.638660524855368,8000000,0.5,41.94304,1,20,4,ok,16.639153957366943,
Dpd=100MB|R=20|alpha=0.5,Centralized,18,4225936883,100MB,0.5,20,88.62624630599748,88.62624630599748,104857600,1.0,41.94304,0,1,4,ok,88.62712073326111,
Dpd=100MB|R=20|alpha=0.5,FL,19,1233949590,100MB,0.5,20,16.63868494099006,16.638443946139887,8000000,0.5,41.94304,1,20,4,ok,16.638977527618408,
Dpd=100MB|R=20|alpha=0.5,Centralized,19,1233949590,100MB,0.5,20,88.55800041405018,88.55800041405018,104857600,1.0,41.94304,0,1,4,ok,88.55892777442932,
Dpd=100MB|R=50|alpha=0.5,FL,0,534886148,100MB,0.5,50,41.59543977899011,41.595147321233526,20000000,0.5,41.94304,1,50,4,ok,41.59570360183716,
Dpd=100MB|R=50|alpha=0.5,Centralized,0,534886148,100MB,0.5,50,88.52413976797834,88.52413976797834,104857600,1.0,41.94304,0,1,4,ok,88.52502346038818,
Dpd=100MB|R=50|alpha=0.5,FL,1,4203963426,100MB,0.5,50,41.59596883703489,41.59568118897732,20000000,0.5,41.94304,1,50,4,ok,41.596238136291504,
Dpd=100MB|R=50|alpha=0.5,Centralized,1,4203963426,100MB,0.5,50,88.42991661699489,88.42991661699489,104857600,1.0,41.94304,0,1,4,ok,88.43448758125305,
Dpd=100MB|R=50|alpha=0.5,FL,2,2049994689,100MB,0.5,50,41.594522543950006,41.59423483593855,20000000,0.5,41.94304,1,50,4,ok,41.5947687625885,
Dpd=100MB|R=50|alpha=0.5,Centralized,2,2049994689,100MB,0.5,50,88.54640136100352,88.54640136100352,104857600,1.0,41.94304,0,1,4,ok,88.54724431037903,
Dpd=100MB|R=50|alpha=0.5,FL,3,2432976050,100MB,0.5,50,41.5949280540226,41.59461040003225,20000000,0.5,41.94304,1,50,4,ok,41.59518313407898,
Dpd=100MB|R=50|alpha=0.5,Centralized,3,2432976050,100MB,0.5,50,88.50224037806038,88.50224037806038,104857600,1.0,41.94304,0,1,4,ok,88.50411486625671,
Dpd=100MB|R=50|alpha=0.5,FL,4,2468490248,100MB,0.5,50,41.59416370501276,41.593874559388496,20000000,0.5,41.94304,1,50,4,ok,41.59443020820618,
Dpd=100MB|R=50|alpha=0.5,Centralized,4,2468490248,100MB,0.5,50,88.51004211301915,88.51004211301915,104857600,1.0,41.94304,0,1,4,ok,88.51090979576111,
Dpd=100MB|R=50|alpha=0.5,FL,5,2529508906,100MB,0.5,50,41.59352441399824,41.59322414919734,20000000,0.5,41.94304,1,50,4,ok,41.59378170967102,
Dpd=100MB|R=50|alpha=0.5,Centralized,5,2529508906,100MB,0.5,50,88.51536592491902,88.51536592491902,104857600,1.0,41.94304,0,1,4,ok,88.51622939109802,
Dpd=100MB|R=50|alpha=0.5,FL,6,2566891511,100MB,0.5,50,41.5943905999884,41.59410036029294,20000000,0.5,41.94304,1,50,4,ok,41.594651222229004,
Dpd=100MB|R=50|alpha=0.5,Centralized,6,2566891511,100MB,0.5,50,88.48454937105998,88.48454937105998,104857600,1.0,41.94304,0,1,4,ok,88.48544645309448,
Dpd=100MB|R=50|alpha=0.5,FL,7,1922297978,100MB,0.5,50,41.59501463000197,41.594720051507466,20000000,0.5,41.94304,1,50,4,ok,41.59528589248657,
Dpd=100MB|R=50|alpha=0.5,Centralized,7,1922297978,100MB,0.5,50,88.50657777197193,88.50657777197193,104857600,1.0,41.94304,0,1,4,ok,88.50743913650513,
Dpd=100MB|R=50|alpha=0.5,FL,8,1389890412,100MB,0.5,50,41.59822395897936,41.597930273390375,20000000,0.5,41.94304,1,50,4,ok,41.59849524497986,
Dpd=100MB|R=50|alpha=0.5,Centralized,8,1389890412,100MB,0.5,50,88.48161237000022,88.48161237000022,104857600,1.0,41.94304,0,1,4,ok,88.48384928703308,
Dpd=100MB|R=50|alpha=0.5,FL,9,898037357,100MB,0.5,50,41.59524334408343,41.59495375188999,20000000,0.5,41.94304,1,50,4,ok,41.59549617767334,
Dpd=100MB|R=50|alpha=0.5,Centralized,9,898037357,100MB,0.5,50,88.53423334297258,88.53423334297258,104857600,1.0,41.94304,0,1,4,ok,88.53511595726013,
Dpd=100MB|R=50|alpha=0.5,FL,10,866005207,100MB,0.5,50,41.59572550107259,41.59543337649666,20000000,0.5,41.94304,1,50,4,ok,41.595988035202026,
Dpd=100MB|R=50|alpha=0.5,Centralized,10,866005207,100MB,0.5,50,88.5598253509961,88.5598253509961,104857600,1.0,41.94304,0,1,4,ok,88.5639660358429,
Dpd=100MB|R=50|alpha=0.5,FL,11,3413682430,100MB,0.5,50,41.594289696076885,41.59399406251032,20000000,0.5,41.94304,1,50,4,ok,41.59453558921814,
Dpd=100MB|R=50|alpha=0.5,Centralized,11,3413682430,100MB,0.5,50,88.52845422399696,88.52845422399696,104857600,1.0,41.94304,0,1,4,ok,88.52932476997375,
Dpd=100MB|R=50|alpha=0.5,FL,12,3494268538,100MB,0.5,50,41.59425263898447,41.59396184689831,20000000,0.5,41.94304,1,50,4,ok,41.59451484680176,
